,date,passport,Immigration,Travel Visa,Refugee,Conflict,Economy,country
6077,2016-09-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6078,2016-10-01,1.0,0.0,3.0,0.0,1.0,1.0,CF
6079,2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6080,2016-12-01,0.0,0.0,1.0,0.0,1.0,0.0,CF
6081,2017-01-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6082,2017-02-01,1.0,0.0,3.0,0.0,0.0,0.0,CF
6083,2017-03-01,0.0,0.0,0.0,0.0,1.0,0.0,CF
6084,2017-04-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6085,2017-05-01,0.0,0.0,3.0,0.0,0.0,0.0,CF
6086,2017-06-01,0.0,0.0,1.0,0.0,1.0,0.0,CF
6087,2017-07-01,0.0,0.0,0.0,0.0,1.0,0.0,CF
6088,2017-08-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6089,2017-09-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6090,2017-10-01,0.0,0.0,1.0,0.0,1.0,0.0,CF
6091,2017-11-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6092,2017-12-01,0.0,0.0,1.0,0.0,1.0,0.0,CF
6093,2018-01-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6094,2018-02-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6095,2018-03-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6096,2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6097,2018-05-01,0.0,0.0,2.0,0.0,0.0,0.0,CF
6098,2018-06-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6099,2018-07-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6100,2018-08-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6101,2018-09-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6102,2018-10-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6103,2018-11-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6104,2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6105,2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6106,2019-02-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6107,2019-03-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6108,2019-04-01,0.0,0.0,2.0,0.0,0.0,0.0,CF
6109,2019-05-01,0.0,0.0,2.0,0.0,0.0,0.0,CF
6110,2019-06-01,0.0,0.0,0.0,0.0,1.0,0.0,CF
6111,2019-07-01,0.0,0.0,3.0,0.0,0.0,0.0,CF
6112,2019-08-01,0.0,0.0,2.0,0.0,0.0,0.0,CF
6113,2019-09-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6114,2019-10-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6115,2019-11-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6116,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6117,2020-01-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6118,2020-02-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6119,2020-03-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6120,2020-04-01,0.0,0.0,2.0,0.0,0.0,0.0,CF
6121,2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6122,2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6123,2020-07-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6124,2020-08-01,0.0,0.0,1.0,0.0,0.0,1.0,CF
6125,2020-09-01,0.0,0.0,2.0,0.0,0.0,0.0,CF
6126,2020-10-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6127,2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6128,2020-12-01,0.0,0.0,0.0,0.0,1.0,0.0,CF
6129,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6130,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6131,2021-03-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6132,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6133,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6134,2021-06-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6135,2021-07-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6136,2021-08-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6137,2021-09-01,0.0,0.0,2.0,0.0,0.0,0.0,CF
6138,2021-10-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6139,2021-11-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6140,2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6141,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6142,2022-02-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6143,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,CF
6144,2022-04-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6145,2022-05-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6146,2022-06-01,0.0,0.0,2.0,0.0,0.0,0.0,CF
6147,2022-07-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6148,2022-08-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6149,2022-09-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6150,2022-10-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6151,2022-11-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6152,2022-12-01,0.0,0.0,1.0,0.0,1.0,0.0,CF
6153,2023-01-01,0.0,0.0,1.0,0.0,0.0,0.0,CF
6154,2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6155,2008-02-01,0.0,93.0,0.0,0.0,0.0,0.0,TD
6156,2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6157,2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6158,2008-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6159,2008-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6160,2008-07-01,0.0,0.0,0.0,0.0,0.0,95.0,TD
6161,2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6162,2008-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6163,2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6164,2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6165,2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6166,2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6167,2009-02-01,0.0,100.0,0.0,0.0,0.0,0.0,TD
6168,2009-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6169,2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6170,2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6171,2009-06-01,0.0,0.0,0.0,100.0,100.0,0.0,TD
6172,2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6173,2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6174,2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6175,2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6176,2009-11-01,0.0,0.0,0.0,0.0,83.0,0.0,TD
6177,2009-12-01,0.0,0.0,0.0,0.0,0.0,49.0,TD
6178,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6179,2010-02-01,0.0,0.0,0.0,0.0,0.0,100.0,TD
6180,2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6181,2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6182,2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6183,2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6184,2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6185,2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6186,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6187,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6188,2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6189,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6190,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6191,2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6192,2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6193,2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6194,2011-05-01,0.0,0.0,0.0,41.0,0.0,0.0,TD
6195,2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6196,2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6197,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6198,2011-09-01,0.0,0.0,0.0,81.0,0.0,100.0,TD
6199,2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6200,2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6201,2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6202,2012-01-01,0.0,0.0,97.0,0.0,0.0,0.0,TD
6203,2012-02-01,100.0,0.0,0.0,0.0,0.0,0.0,TD
6204,2012-03-01,0.0,0.0,100.0,0.0,0.0,0.0,TD
6205,2012-04-01,0.0,35.0,65.0,41.0,0.0,0.0,TD
6206,2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6207,2012-06-01,0.0,0.0,0.0,0.0,3.0,0.0,TD
6208,2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6209,2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6210,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6211,2012-10-01,0.0,1.0,0.0,0.0,0.0,0.0,TD
6212,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6213,2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6214,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6215,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6216,2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6217,2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6218,2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6219,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6220,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6221,2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6222,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6223,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6224,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6225,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6226,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6227,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6228,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6229,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6230,2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6231,2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6232,2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6233,2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6234,2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6235,2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6236,2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6237,2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6238,2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6239,2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6240,2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6241,2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6242,2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6243,2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6244,2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6245,2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6246,2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6247,2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6248,2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6249,2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6250,2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6251,2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6252,2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6253,2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6254,2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6255,2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6256,2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6257,2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6258,2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6259,2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6260,2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6261,2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6262,2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6263,2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6264,2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6265,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6266,2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6267,2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6268,2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6269,2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6270,2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6271,2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6272,2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6273,2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6274,2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6275,2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6276,2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6277,2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6278,2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6279,2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6280,2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6281,2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6282,2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6283,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6284,2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6285,2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6286,2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6287,2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6288,2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6289,2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6290,2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6291,2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6292,2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6293,2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6294,2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6295,2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6296,2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6297,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6298,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6299,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6300,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6301,2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6302,2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6303,2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6304,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6305,2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6306,2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6307,2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6308,2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6309,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6310,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6311,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6312,2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6313,2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6314,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6315,2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6316,2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6317,2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6318,2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6319,2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6320,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6321,2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6322,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6323,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6324,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6325,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6326,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6327,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6328,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6329,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6330,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6331,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6332,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6333,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6334,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,TD
6335,2008-01-01,14.0,18.0,33.0,13.0,26.0,53.0,CL
6336,2008-02-01,14.0,19.0,34.0,14.0,16.0,45.0,CL
6337,2008-03-01,10.0,30.0,32.0,42.0,49.0,78.0,CL
6338,2008-04-01,10.0,36.0,28.0,32.0,49.0,100.0,CL
6339,2008-05-01,9.0,29.0,23.0,16.0,44.0,78.0,CL
6340,2008-06-01,11.0,32.0,27.0,0.0,48.0,82.0,CL
6341,2008-07-01,9.0,20.0,32.0,4.0,42.0,65.0,CL
6342,2008-08-01,8.0,21.0,28.0,9.0,62.0,71.0,CL
6343,2008-09-01,8.0,33.0,27.0,12.0,56.0,73.0,CL
6344,2008-10-01,7.0,22.0,23.0,9.0,61.0,95.0,CL
6345,2008-11-01,6.0,21.0,20.0,0.0,61.0,90.0,CL
6346,2008-12-01,8.0,18.0,22.0,10.0,51.0,55.0,CL
6347,2009-01-01,9.0,15.0,28.0,9.0,34.0,48.0,CL
6348,2009-02-01,8.0,12.0,21.0,0.0,12.0,45.0,CL
6349,2009-03-01,8.0,18.0,24.0,0.0,44.0,82.0,CL
6350,2009-04-01,9.0,20.0,22.0,5.0,40.0,87.0,CL
6351,2009-05-01,8.0,25.0,21.0,9.0,46.0,80.0,CL
6352,2009-06-01,8.0,23.0,26.0,8.0,51.0,81.0,CL
6353,2009-07-01,8.0,19.0,26.0,18.0,38.0,57.0,CL
6354,2009-08-01,9.0,20.0,26.0,10.0,58.0,69.0,CL
6355,2009-09-01,9.0,22.0,23.0,12.0,60.0,64.0,CL
6356,2009-10-01,6.0,17.0,27.0,6.0,58.0,65.0,CL
6357,2009-11-01,7.0,20.0,23.0,9.0,78.0,75.0,CL
6358,2009-12-01,8.0,16.0,24.0,6.0,36.0,41.0,CL
6359,2010-01-01,10.0,11.0,29.0,14.0,18.0,45.0,CL
6360,2010-02-01,7.0,11.0,30.0,0.0,17.0,37.0,CL
6361,2010-03-01,7.0,9.0,27.0,13.0,22.0,52.0,CL
6362,2010-04-01,7.0,31.0,28.0,12.0,32.0,79.0,CL
6363,2010-05-01,7.0,22.0,28.0,7.0,44.0,74.0,CL
6364,2010-06-01,5.0,27.0,28.0,19.0,50.0,67.0,CL
6365,2010-07-01,7.0,16.0,28.0,19.0,29.0,57.0,CL
6366,2010-08-01,7.0,20.0,31.0,7.0,40.0,61.0,CL
6367,2010-09-01,6.0,14.0,36.0,11.0,53.0,61.0,CL
6368,2010-10-01,6.0,17.0,28.0,25.0,62.0,60.0,CL
6369,2010-11-01,6.0,17.0,28.0,4.0,62.0,62.0,CL
6370,2010-12-01,6.0,12.0,30.0,0.0,56.0,40.0,CL
6371,2011-01-01,8.0,11.0,29.0,3.0,23.0,39.0,CL
6372,2011-02-01,7.0,10.0,29.0,0.0,20.0,35.0,CL
6373,2011-03-01,7.0,19.0,30.0,0.0,34.0,60.0,CL
6374,2011-04-01,5.0,33.0,27.0,8.0,33.0,65.0,CL
6375,2011-05-01,6.0,26.0,25.0,9.0,42.0,67.0,CL
6376,2011-06-01,7.0,18.0,29.0,7.0,42.0,58.0,CL
6377,2011-07-01,6.0,14.0,27.0,6.0,24.0,45.0,CL
6378,2011-08-01,6.0,13.0,26.0,10.0,48.0,54.0,CL
6379,2011-09-01,6.0,13.0,24.0,6.0,41.0,54.0,CL
6380,2011-10-01,5.0,17.0,27.0,3.0,47.0,58.0,CL
6381,2011-11-01,6.0,14.0,29.0,8.0,50.0,61.0,CL
6382,2011-12-01,6.0,13.0,28.0,4.0,65.0,42.0,CL
6383,2012-01-01,8.0,9.0,33.0,4.0,25.0,45.0,CL
6384,2012-02-01,7.0,11.0,30.0,5.0,28.0,33.0,CL
6385,2012-03-01,7.0,16.0,34.0,6.0,43.0,54.0,CL
6386,2012-04-01,7.0,27.0,32.0,3.0,34.0,59.0,CL
6387,2012-05-01,6.0,26.0,36.0,8.0,36.0,63.0,CL
6388,2012-06-01,6.0,19.0,32.0,3.0,43.0,63.0,CL
6389,2012-07-01,7.0,14.0,35.0,8.0,32.0,46.0,CL
6390,2012-08-01,6.0,17.0,34.0,5.0,43.0,52.0,CL
6391,2012-09-01,7.0,17.0,31.0,7.0,37.0,51.0,CL
6392,2012-10-01,7.0,19.0,34.0,3.0,44.0,52.0,CL
6393,2012-11-01,7.0,17.0,32.0,3.0,73.0,51.0,CL
6394,2012-12-01,6.0,10.0,30.0,0.0,51.0,34.0,CL
6395,2013-01-01,9.0,11.0,39.0,6.0,25.0,32.0,CL
6396,2013-02-01,8.0,12.0,34.0,4.0,14.0,33.0,CL
6397,2013-03-01,8.0,15.0,36.0,2.0,34.0,52.0,CL
6398,2013-04-01,6.0,14.0,37.0,8.0,47.0,66.0,CL
6399,2013-05-01,7.0,15.0,39.0,1.0,38.0,57.0,CL
6400,2013-06-01,7.0,19.0,41.0,6.0,41.0,54.0,CL
6401,2013-07-01,7.0,13.0,38.0,5.0,27.0,44.0,CL
6402,2013-08-01,7.0,18.0,37.0,6.0,48.0,53.0,CL
6403,2013-09-01,7.0,24.0,31.0,10.0,54.0,51.0,CL
6404,2013-10-01,6.0,28.0,35.0,6.0,42.0,57.0,CL
6405,2013-11-01,6.0,26.0,38.0,8.0,52.0,53.0,CL
6406,2013-12-01,8.0,13.0,34.0,2.0,46.0,43.0,CL
6407,2014-01-01,10.0,9.0,43.0,4.0,38.0,42.0,CL
6408,2014-02-01,9.0,9.0,54.0,5.0,23.0,36.0,CL
6409,2014-03-01,10.0,13.0,47.0,4.0,33.0,60.0,CL
6410,2014-04-01,7.0,13.0,36.0,9.0,32.0,59.0,CL
6411,2014-05-01,9.0,15.0,42.0,3.0,38.0,56.0,CL
6412,2014-06-01,8.0,17.0,38.0,8.0,38.0,61.0,CL
6413,2014-07-01,9.0,17.0,40.0,6.0,73.0,48.0,CL
6414,2014-08-01,8.0,21.0,38.0,5.0,68.0,60.0,CL
6415,2014-09-01,7.0,27.0,34.0,8.0,46.0,57.0,CL
6416,2014-10-01,7.0,31.0,38.0,7.0,46.0,60.0,CL
6417,2014-11-01,8.0,30.0,43.0,6.0,58.0,62.0,CL
6418,2014-12-01,9.0,17.0,41.0,7.0,43.0,45.0,CL
6419,2015-01-01,11.0,12.0,49.0,7.0,17.0,44.0,CL
6420,2015-02-01,9.0,12.0,46.0,6.0,13.0,40.0,CL
6421,2015-03-01,9.0,19.0,44.0,10.0,25.0,51.0,CL
6422,2015-04-01,8.0,20.0,43.0,6.0,33.0,56.0,CL
6423,2015-05-01,8.0,21.0,50.0,8.0,34.0,56.0,CL
6424,2015-06-01,8.0,21.0,47.0,8.0,34.0,56.0,CL
6425,2015-07-01,9.0,18.0,51.0,12.0,26.0,48.0,CL
6426,2015-08-01,16.0,26.0,49.0,6.0,37.0,54.0,CL
6427,2015-09-01,13.0,49.0,48.0,100.0,55.0,53.0,CL
6428,2015-10-01,9.0,37.0,46.0,27.0,48.0,53.0,CL
6429,2015-11-01,12.0,35.0,50.0,29.0,81.0,53.0,CL
6430,2015-12-01,9.0,18.0,52.0,10.0,46.0,44.0,CL
6431,2016-01-01,9.0,19.0,55.0,16.0,15.0,43.0,CL
6432,2016-02-01,10.0,14.0,56.0,17.0,12.0,38.0,CL
6433,2016-03-01,9.0,22.0,54.0,18.0,27.0,56.0,CL
6434,2016-04-01,9.0,22.0,49.0,16.0,34.0,59.0,CL
6435,2016-05-01,9.0,29.0,54.0,15.0,41.0,54.0,CL
6436,2016-06-01,9.0,30.0,52.0,16.0,37.0,54.0,CL
6437,2016-07-01,10.0,19.0,57.0,13.0,23.0,42.0,CL
6438,2016-08-01,9.0,32.0,51.0,27.0,37.0,53.0,CL
6439,2016-09-01,10.0,40.0,57.0,18.0,34.0,54.0,CL
6440,2016-10-01,10.0,41.0,59.0,11.0,39.0,51.0,CL
6441,2016-11-01,10.0,52.0,61.0,11.0,58.0,54.0,CL
6442,2016-12-01,8.0,47.0,41.0,14.0,36.0,50.0,CL
6443,2017-01-01,12.0,28.0,56.0,12.0,17.0,48.0,CL
6444,2017-02-01,12.0,29.0,57.0,16.0,11.0,44.0,CL
6445,2017-03-01,10.0,37.0,49.0,16.0,23.0,58.0,CL
6446,2017-04-01,9.0,40.0,43.0,23.0,42.0,66.0,CL
6447,2017-05-01,9.0,50.0,46.0,10.0,34.0,61.0,CL
6448,2017-06-01,10.0,53.0,48.0,16.0,37.0,57.0,CL
6449,2017-07-01,11.0,34.0,50.0,13.0,21.0,48.0,CL
6450,2017-08-01,11.0,65.0,54.0,19.0,32.0,57.0,CL
6451,2017-09-01,10.0,66.0,47.0,19.0,35.0,58.0,CL
6452,2017-10-01,11.0,63.0,52.0,26.0,40.0,59.0,CL
6453,2017-11-01,14.0,64.0,53.0,19.0,48.0,66.0,CL
